text,label,query_index
"So earlier I went to an ATM and got cash. But when I checked the app, it states that the withdrawal is pending. How can that be when I have the cash on me?",other,779c38754f8c
Will I be charged a fee for exchanging foreign currencies?,other,c7d7bd628db7
Does it cost me to add cash?,top_up_queries_or_issues,587afbf0564e
why was i charged a small amount,needs_troubleshooting,b7cbb6da839f
What is my money worth in other countries?,other,c6ca75096356
Why do I need to verify my account?,,60atf28aec1b
MY transfer has still not appeared.,needs_troubleshooting,2dd9e3c1f1a9
"I want to top up by using a credit card, which ones do you support?",card_queries_or_issues,4f38f306c0a4
I cannot locate the card PIN.,card_queries_or_issues,bbad1e522161
Would reinstalling the app solve the problem?,needs_troubleshooting,84a3f657c9d6
The money would not transfer to a beneficiary.,needs_troubleshooting,8a7ad9c6bd53
When I'm traveling is it possible to add money automatically at certain time points?,top_up_queries_or_issues,2f6647854535
What do I do if there is an electronic debit that is not correct?,needs_troubleshooting,c0240a4d845e
Why does my account have a pending cash withdrawal?,other,b5c9b373f72b
"My job requires me to do a lot of exchanging currency, and I was wondering about any possible discounts or lower prices.",other,7c715c65914d
Physical cards are what I need more of,card_queries_or_issues,4046a5b6a881
Is there a way to track my card?,card_queries_or_issues,1b202339af55
Can other people top up my account?,top_up_queries_or_issues,e1caffba6ff0
Can you help me get Top Up to work in the Apple Pay function?,other,7e50a550563c
How will I know my pin number?,card_queries_or_issues,64f25127b289
Why is the exchange rate wrong for my international withdrawal?,needs_troubleshooting,4f8b76079a51
Does it cost anything to transfer money for a top-up?,top_up_queries_or_issues,d02df21e24c4
"The card I thought was lost was just in my jacket, so can I reactivate it since I found it this morning?",card_queries_or_issues,dd485d29245f
Why is there an extra charge of 1 dollar on my statement?,needs_troubleshooting,9d297ce6035c
How do I get refunded?,other,785f962b1e80
I have been charged for one thing two times.,needs_troubleshooting,6cafbbd93d6b
Why can't you allow my beneficiary?,needs_troubleshooting,2f4d18cbfc5f
Why was my virtual card rejected?,needs_troubleshooting,d02c47e1d0eb
Why do you need to know so much about me for my account?,other,00d266e0bf00
An ATM fee was attached to my recent withdrawal.,needs_troubleshooting,21a7bd24531f
"How long does it take for transfers to finish?  I sent funds to my pal, and she says that she has not gotten anything.",needs_troubleshooting,afb391fde7bd
the exchange rate at which my card payment is at is wrong,needs_troubleshooting,41503cf17e87
My topup got reverted. Please let me know if there is any issue in system.,top_up_queries_or_issues,e9eb3ec6e052
Do I need to verify my top-up?,top_up_queries_or_issues,c62f9d937cf3
I made a payment but the app gave the money back.,card_queries_or_issues,10986fee4e43
How long before a check I send clears?,top_up_queries_or_issues,0ae2ae170a11
I'm interested in learning more about disposable virtual cards.,card_queries_or_issues,0d3ab33b2dc2
Why is my transfer taking so long to complete?,,25et55d74d82
I would appreciate that someone let me know when there is an extra charge for payments. I was checking the app earlier and saying a charge on one of my payments that was additional that no one made me aware of before.,needs_troubleshooting,379cb703e5fd
How do I receive a card?,,dc8tc941b583
Where do I obtain my virtual card?,card_queries_or_issues,422121d68efa
What is the fee to receive money?,top_up_queries_or_issues,186924dba544
When will my card be here?,other,4fd17975a36d
"You can activate your card in a few seconds by going to account, hitting activate, and just following the directions.",card_queries_or_issues,1526d43aa1bf
"I need a card reactivation, I had reported my card lost but I ran across it in my jacket.",card_queries_or_issues,cb7f28f388fc
Why has my top-up not worked?,top_up_queries_or_issues,bc61085e969a
Can I change my pin number at a cash machine?,other,9324d09fa6e3
my phone is gone,other,e62b22838012
The terminal I paid at wouldn't take my card. Is something wrong?,needs_troubleshooting,be1bbf1c4383
I need to update my demographics.,other,d0a85134f0a6
My top up was reverted. Can you help?,top_up_queries_or_issues,eaaae5565058
Can I use my bank account to send me more money?,other,4c817e82a3af
It seems that something went wrong with my exchange. I changed Russian Ruble into UK pounds but have been charged entirely too much!,needs_troubleshooting,55c4fbf8b585
The ATM I used for foreign currency provided the wrong exchange rate.,needs_troubleshooting,44e01c0c1996
How far is the closest ATM from me?,other,b328bddefb2a
Can I get a new card with new expiration date in China?,card_queries_or_issues,7e74f5c39627
How much does it cost to exchange currencies?,other,a7a44336b063
Is it possible to top up with Apple Pay?,other,cb66c0d05081
Please show me how my friend can send me money.,other,4967cc50a6c3
"If I have more than one disposable card, can I make five payments on each of them?",card_queries_or_issues,bdbab6a69c6a
What would be the reason there's an extra fee on my statement?,needs_troubleshooting,440b1855897b
How can I prove who I am?,,260te2c72466
What ATMs is the card okay to use at?,other,b357dd2706cb
do i need to wait for my card before i get pin,card_queries_or_issues,8bbca641dafa
I completed I transfer the day before yesterday in this country. The transfer still is not complete. I've checked on the account number multiple times to make sure that it is the right one. Can you check to see what's going on with this?,needs_troubleshooting,249d6128c1b6
What should I do when my card reaches its expiry date?,card_queries_or_issues,605cbbb9fa31
My top up didn't work.,top_up_queries_or_issues,b9b43f97728c
Do I need to speak to a representative to change my pin?,other,c4138c9ef1c9
How do I use a card to top up?,top_up_queries_or_issues,a1adb7986f46
How many top-ups can I use?,top_up_queries_or_issues,b63997a53cb9
I am extremely unhappy with this app and want to get rid of my account?,other,5fc2bbe4e42c
How do I unblock my pin after entering it wrong too many times?,other,ac369e0d6d33
A withdrawal is showing that I don't recognize,needs_troubleshooting,0c0f8d3e5e8a
Will any business take this card?,card_queries_or_issues,ffeb732b8b6b
I think someone may be using my card.,needs_troubleshooting,956faa51b753
Do I need a photo ID to activate a my new card?,card_queries_or_issues,003d2fb28b28
The ATM didn't let me get any cash,needs_troubleshooting,35cf73d5b95d
Have you started charging for cash withdrawals? I always thought it was free until I noticed this fee. How much is the fee?,,853td344c4e4
"The service of this company sucks, I need to terminate my account.",other,b3378dc886ae
I was able to find my card. How to I go about putting it into my app?,card_queries_or_issues,7812397692d8
Why was my atm withdrawl declined,,0c7tfbca73c6
I sent payment with EU transfer and they still haven't received it. How long does it take?,other,86b075425a47
How long to I have to wait for a transfer to reach my account?,other,34f78c2cdce3
Can someone assist me with activating my new card?,card_queries_or_issues,dc61d64398bf
"My top-up hasn't gone through, what happened?",top_up_queries_or_issues,4ed322a51814
What documentation do you accept for the identity check?,other,f60fb5560d7e
I used my card to get cash then I was charged a fee that I shouldn't have been charged.,needs_troubleshooting,d617dddbc7d5
I am wondering about a transfer from a different country that doesn't show up yet?,needs_troubleshooting,58e6fd05f64f
Do top-up limits exist?,top_up_queries_or_issues,c684e278a6c9
Why hasn't my friend received the transaction?,needs_troubleshooting,01b45f2cd8b5
I tried to make a transfer and it didn't work.,needs_troubleshooting,a0120a774c4b
Why hasn't my top-up been completed?,top_up_queries_or_issues,8dc60ad6f6aa
"I tried taking money from the ATM but no money came out, but the transaction is still pending? How is this possible?",other,14c8ca1a768d
"My card has not been delivered yet and its been a week since I ordered it, please help",card_queries_or_issues,91d39faf99a4
I am still waiting for a money transfer to process.,other,3a7480fd0517
I just got $20 when I tried to get $100,needs_troubleshooting,fd793ee7586e
Why has my card been declined?,other,378a96aec485
how long should i wait ti activate my card,card_queries_or_issues,214e8ac34c94
What are some of the restrictions that the disposable cards have?,card_queries_or_issues,048ab22bbe21
Why am I unable to withdraw money even though in the past I've done it just fine?,needs_troubleshooting,76caf46c803a
Is there anyway to bypass identity verification?,other,fe9bcd67408c
I got less cash because of the exchange rate.,needs_troubleshooting,5b4733a6d8c6
I bought something in another country but the exchange rate is wrong,needs_troubleshooting,7e4897de0a76
there is a transaction on my account that i didnt make,,e02t968c8ca5
Why isn't my payment showing?,card_queries_or_issues,7cd7f0ad2217
Why is it important to verify my identity?,other,ce4ad1fa50bf
can i verify my identity i the app,other,e758a4f96917
I didn't receive the amount of cash I requested for the ATM.,needs_troubleshooting,18b2715c793c
Can I reactivate a card I thought I lost?,card_queries_or_issues,f7413380f1fa
How can I exchange GBP for AUD?,other,edf9775a42dc
The day before yesterday I transferred funds to another account within the country.  The funds have not yet arrived.  I double and triple checked the account number and it was correct.  Why hasn't the transfer been completed yet?,needs_troubleshooting,366974a2cf09
What flat currencies do you use for holding and exchanges.,other,f8baa36125bb
Why have i been charged a fee for using my card?,needs_troubleshooting,737d86e4be8a
My card activation is failing.,card_queries_or_issues,08586c9ba137
I didn't make a payment that shows in my app.,needs_troubleshooting,eb913f8ff643
I was charged the wrong exchange rate on a purchase,needs_troubleshooting,7cb5e16e9660
How long do i have to wait for a transfer to reach my account?,other,190f383623d4
I think I forgot my passcode,other,a8b959ddbea2
Is my PIN recorded anywhere?,card_queries_or_issues,17051e1bb715
there's a delay in my top-up,top_up_queries_or_issues,2ef6bbdeeaf9
I think there has been a mistake on my exchange rate for this purchase.,needs_troubleshooting,1cb1197eff1d
I need a new login code,other,5ad9be1834a2
I have been charged twice on my statement.,needs_troubleshooting,3d7667f00d3e
There is a transaction from my account that I don't recognize can you trace back the information so I can make sure it's something I did or not?,needs_troubleshooting,cbe04b694582
I would like to change currency,other,6328e903c555
"I have lost my card, but need to place an online order! How do I get a virtual card instantly?",card_queries_or_issues,c1a4f6b3e5a8
"When I bought something abroad, the exchange rate was wrong.",,430t109571ec
I have an unusual payment in my statement,needs_troubleshooting,591be890ea14
Is my pending cash withdrawal processed?,other,3c717c5034b6
I tried to buy something online but my funds were transferred back to my account. What is happening?,card_queries_or_issues,2c238a54259f
can I top up an apple pay?,other,0c9ff94924bb
I did a payment but the app cancelled it.,card_queries_or_issues,4ab99fceb776
I have a pending money transfer,other,b08b96f2bfc7
How can my friend send me money?,other,acf74853298e
I don't see me 'top up' in my wallet,top_up_queries_or_issues,bf7578e6a9cc
Can I use my account although my identity verification has yet to pass?,other,f75ea924eff4
What should I do to verify my identity?,other,b84a6ed1bba5
"stolen phone, what should i do",other,3251f703a74a
What are the steps needed to top up with Apple Pay?,other,adea2f3efeeb
how do I link an already existing card?,card_queries_or_issues,d04b9ddcd1be
Did you start charging for cash withdrawals? I thought it was free so far but noticed suddendly there is a fee. How much do I need to pay?,needs_troubleshooting,5d2b23b163ec
Can I use as many top-ups as I want?,top_up_queries_or_issues,713da3a16c8f
How do I use auto top up?,top_up_queries_or_issues,aad88bb4310d
I have a pending transfer,other,522b363dcc07
"According to the app, I got cash from an ATM but I haven't made any transactions.",needs_troubleshooting,fb50400985ff
Please explain to me the circumstances in which my card payment would be reverted?,card_queries_or_issues,78e6a0716f8c
i need to expedite my card,other,b8c6fcccaee9
How come the ATM won't give me my money?,needs_troubleshooting,dc5a3bea30d1
What are the currency types that I can keep money in.,other,d93cf3e68249
still need to get card pin,card_queries_or_issues,7a7433c181a8
Money that I have transferred hasn't arrived yet,needs_troubleshooting,63fbcffb79ea
Can I have my card delivered on a specific day?,other,21c1ffd76076
I want to do a cash top-up,top_up_queries_or_issues,f84d67d99598
"I got my card now, how do I make it show up in the app?",card_queries_or_issues,576a9932e094
The amount of cash I received was incorrect,needs_troubleshooting,f89fce4b88d7
what are the steps to activate my card?,card_queries_or_issues,64fcc520032b
It looks like my top-up was cancelled,top_up_queries_or_issues,1ce31dc1a887
What do I do if a transaction shows up twice?,needs_troubleshooting,18daefc2ebcd
It seems there is an incorrect listing of a direct debit payment on my app that I did not make,needs_troubleshooting,43013aae9f52
How long will this take to get to me?,other,ba69ccbd8ceb
the bank transfer was declined,needs_troubleshooting,8916e8f27ca9
"I deposited a cheque with some money, but the balance hasn't changed.",needs_troubleshooting,28fd8da3367e
what is the amount of disposable cards I can have?,card_queries_or_issues,d60d5204bc6a
What should I do once my card expires?,card_queries_or_issues,9a5aca5673f9
I am on vacation in Spain and need to change my pin.,other,0d69ab84bb66
How do I deposit my paycheck to this account?,Other,578b27e05572
"I need a new card, my old card is expiring.",card_queries_or_issues,c81c528dfba1
How do I order a card?,card_queries_or_issues,d35caaa31b71
The app reversed a top off I had.  What should I do?,top_up_queries_or_issues,1fffce1dbe3b
Can you change the rate for the item I bought in a different currency as it is wrong?,needs_troubleshooting,d3d6a62ffc73
Which ATMs accept this placard ?,other,361f2bc2fcd5
"I was checking the app for my account and I noticed there is an authorized charge on it.  I haven't used my card today, so I know I didn't do it.  I would like the transaction reversed and the money replaced.",needs_troubleshooting,e29edf52365e
Will I get charged fees when I add money with an international card?,top_up_queries_or_issues,e8a4bffd3478
I think I have an extra transfer charge.,other,c15b4e35ebf0
What's the process for exchanges?,other,608b65e5b782
Why was I charged an extra fee from the ATM?,needs_troubleshooting,c488169e3618
Please check and let me know why my transfers are getting declined.,needs_troubleshooting,6064adc76479
How do I use a disposable virtual card?,card_queries_or_issues,f7fff51ee35f
Which fiat currencies do you support?,other,c2d00e1c3b22
"I need to verify a payment to my new landlord. I transferred the first rent payment a few days ago. While it shows on my side, the landlord is saying he hasn't received it yet. Can you verify that it has processed?",needs_troubleshooting,d3a1ba1e6af2
I need to know why a money transfer is available.,other,240734d15239
There is unexpected money in my account.,needs_troubleshooting,235057e6c413
"Hi, Yesterdays i was unable to do online shopping as it was getting declined. Today I am facing the same issue. Please help me in this respect.",needs_troubleshooting,84f091e3a83b
why did my payment revert,card_queries_or_issues,b721d2b44a6a
I need help right now. I realize I sent my payment to the wrong account number after making a typo. Please cancel the transfer now since I can't do it from the app.,other,3f99707dc064
How long does a transfer take?,other,2cd7cb7bca1f
I didn't get all the money I asked for,needs_troubleshooting,2e828a96a334
WHAT IS THE MAIN REASON OF THIS PROBLEM,card_queries_or_issues,290f3259b1a4
I've transferred money before without issue but now I am encountering an error stating that it isn't possible. Why is that?,needs_troubleshooting,1d1c69ad57d6
Please tell me how to edit my personal details.,other,374f3e7b6b7f
#,card_queries_or_issues,2f9t72a9c126
I'm not verifying my identity.,other,d9cb74df1c90
"Please help me, there is a transaction in the incorrect account.",other,6bd06a049dd8
How much does a transfer cost?,top_up_queries_or_issues,2cb6fe850850
#,card_queries_or_issues,a10te35f5d68
Do you do business in the EU?,other,3fdf9d3117cf
"Hello, in these holidays i have been overcharged on the amount i have withdrawn on one of your ATMs. I did not had any clue about the horrible charges otherwise i would not have withdrawn.",needs_troubleshooting,31b32ef47438
My app shows cash I didn't get.,needs_troubleshooting,078153b95d6c
What is the maximum for top-ups?,top_up_queries_or_issues,f9bee500e28c
"Hello,  I am a college student who I recently attended my high school reunion at a local restaurant. I paid with my credit card and now my transaction history reflects a second charge of the seemingly same payment. What could be the reason for this?  Is there any way to have the fraudulent  payment credited back onto my card?",needs_troubleshooting,f7c59a731cbb
Help me set up a new PIN?,other,9b901e4343c2
They used the wrong rate when I made a purchase with foreign currency.,needs_troubleshooting,85c5f565947d
How can i get new card?,needs_troubleshooting,115cc0cf2454
It won't let me prove my identity.,needs_troubleshooting,5133cad832b2
Where do I verify my identity?,other,ebe1352b82b8
I used my card and there was a fee,needs_troubleshooting,6f77de464b4e
Can I get a Visa card?,other,83b9ad689229
I paid with my card and ended up being charged a fee.,needs_troubleshooting,d82fcab7748f
Is there a possibility to open an account for my sons and daughters?,other,e8dfac36fbdc
Will you reinstate my PIN?,other,ed511acc2cc8
I need to validate the source of my funds.,other,2a887aeb53f2
Hi I'm sending some money over to an investment bank I do business and the transaction is being rejected. I'm not sure why as I think I have the right details.,needs_troubleshooting,2f81569f872d
What's the refund process?,other,fe8b9e21719d
I need help finding the verification code for my top-up card.,top_up_queries_or_issues,ec78d9f9997c
I'm expecting to see a cash withdrawal but I'm still waiting.,other,e1330c32f3b5
I tried to get cash at some ATM in the city centre earlier but the machine declined my card. I've seen it still shows up as pending in my account. Please cancel it immediately as I definitely have not received that money!,other,00e15b355392
Do you have any top-up limits?,top_up_queries_or_issues,4eb4c481786d
What steps can I take if someone else is using my card?,needs_troubleshooting,d9a85a588754
Do you support all cards and currencies?,card_queries_or_issues,15e18527be23
"I would like to activate my card to use now, can you help me?",card_queries_or_issues,cfa89b661071
My rate of exchange was wrong.,needs_troubleshooting,a8b10cfd2db5
I can't pull my card out of the ATM. Help me.,card_queries_or_issues,4bde1ada886e
"I tried to add a topup to my account but the money isn't there, anymore. Did I do something wrong?",top_up_queries_or_issues,d826a1ab0baa
"I need to order a  new card, mine is about to expire and I need to know how much it will cost and how long until I receive it.",card_queries_or_issues,e196c891101c
The see the rate applied to my transaction was wrong at the atm.,needs_troubleshooting,3918be8f3b50
"I just topped up, and the app denied it.",top_up_queries_or_issues,235dc38698e5
Do you have any age limit?,other,e0514871206d
The ATM did not allow me to withdraw,needs_troubleshooting,f86254446e06
"I see an extra $1  charge on my statement, why is this?",needs_troubleshooting,dca9e092c9b0
My top-up was revoked.,top_up_queries_or_issues,4e699bee5a2a
How do I use a check to top up?,top_up_queries_or_issues,55f487bdd210
Am I able to do top-ups with Google Pay?,other,da52110b5db6
I checked the exchange rate when I withdrew cash. But the actual rate that you applied was different.,needs_troubleshooting,e769c0dd7fae
Is there a problem with my account? When I tried to withdraw cash at an ATM I was denied.,needs_troubleshooting,ebff2ba87703
"I have been doing some online shopping, but when checking out, it keeps getting declined. I tried a few times and it wouldn't work. What could be wrong?",needs_troubleshooting,2ff3c74c2f9e
I can't verify my identity.,needs_troubleshooting,7a57bbfe1b30
why would i be declined if i had money iin my account,needs_troubleshooting,90aae4f0e166
How many currencies can I have?,other,05e47aa9ccd1
Why is there a fee on my money transfer?,other,4e1087a0dc9f
There is money missing from my account.,needs_troubleshooting,3509228b4744
I just got refunded for my purchase over two weeks ago,card_queries_or_issues,507a90ff8189
The ATM didn't give me enough money.,needs_troubleshooting,a439b9fdfa01
I just realised I made the wrong payment yesterday. Can you please change it to the right account? It's my rent payment and really really needs to be in the right account by tomorrow,other,a40e9e00d92f
I was not able to receive the correct amount of cash.,needs_troubleshooting,1b716276b99a
How can I get another card?,card_queries_or_issues,cc574cedeaf7
Which ATMs accept this bill of fare ?,other,4d946435154d
Can you help me get rid of my account?,other,f51a827016ee
Is there a fee for withdrawing cash?,,8e4t8095d6d1
Where can I get my card PIN?,card_queries_or_issues,e2c714931607
I am seeing pending from the card payment I made.,other,b4dc3c274ea0
why didnt a transfer to my account process,needs_troubleshooting,2a1ccc78d021
Will I see the transfer in my account within the week?,other,764b6b38bd61
Do you offer additional currency options?,other,018d077b2b47
"Please double check my card - withdrawal was working fine so far, but this morning on the way to work it suddenly got declined!",needs_troubleshooting,4b4da0242d19
I tried paying with my disposable virtual card earlier but it was rejected. What can I do to fix this?,needs_troubleshooting,cc968fc5d888
Do you know how I can verify that I did a top-up to my card?,top_up_queries_or_issues,f0c04b910b51
Is my card usable anywhere?,card_queries_or_issues,3ed9fd303e8f
Can I pick a new PIN?,other,6eb0a7df92b2
Hi - I have made a transaction to my new landlord but unfortunately it shows on my end but not on the landlord's end. The numbers are correct. Can you confirm when that will go through?,needs_troubleshooting,b833fa53d5fe
I must make a transfer from China and it is urgent. How long before the transfer is complete?,other,e0e78f3c4401
How is top-up verified?,top_up_queries_or_issues,d81300c7cac2
When can I expect to receive my new card?,other,e369d5e3cd67
i tried to make a transfer to a beneficiary and it didn't go through,needs_troubleshooting,13ea60252cf1
How do I troubleshoot my contactless?,needs_troubleshooting,77560d24241f
Why do I have a transaction showing multiple times?,needs_troubleshooting,4d24601d925b
Will I be able to top up by cheque?,top_up_queries_or_issues,ab5a75f7f447
I topped up but the app did not accept it.,top_up_queries_or_issues,b806d1762365
How do I actually obtain a card myself?,card_queries_or_issues,df29c87386d7
How do I use the disposable cards?,card_queries_or_issues,3ad33e5e521c
Why is my withdrawl to cash still pending?,other,73b764a6a1bd
I want to get few more physical cards,card_queries_or_issues,3190e61e846f
My account is depleted. Can I transfer funds from another bank?,other,923c716f38db
Why have I all of a sudden been charged for my ATM withdrawal? I thought the withdrawals were free because this is the first time I've ever had this problem.,needs_troubleshooting,b9440a45dfb0
How come I did not get a virtual card yet?,card_queries_or_issues,c5f4b96fe171
I took out a foreign currency and the exchange rate is wrong.,needs_troubleshooting,bee8fcf33748
Why can't my transfer complete?,,784t1ac888d3
Where are the cards transported to?,card_queries_or_issues,690d1e75bf64
Are there any restrictions for the disposable cards?,card_queries_or_issues,00adf0f7794c
I have a transaction that shows several times,needs_troubleshooting,3e4ca6055529
I can't find my card! Can you help?,card_queries_or_issues,d3d63aa74cd8
"I had a problem with my card payment, can you help?",other,3881708f782e
What do I do when my card expires?,card_queries_or_issues,94d038e08572
"Even though it's late, I wanted to see about disputing a charge. I was just looking through my transactions over the past couple of months and noticed a pretty large amount that was not completed by me. Is this possibly something I can still do.",needs_troubleshooting,046001586fcf
"I did a payment with my card but seem that didn't work, it's still listed as pending since a while ago. When does this actually go through?",other,1b7e7823a7bf
Where am I able to use the card?,card_queries_or_issues,8f6c9cb1b5c1
There was a charge made on my card from a couple weeks ago and I don't remember making the purchase. Nor do I remember the company itself. Can we trace this at all to confirm if I did it or not?,needs_troubleshooting,57477548b81e
Why can't I top up by cheque?,top_up_queries_or_issues,36179d13da93
What age do my kids need to be to use your service?,other,006cd323f08b
I got billed an extra pound!,needs_troubleshooting,590aebd1bde9
"I thought cash withdrawals were free? Why have I been charged a fee? Also, how much is this fee?",needs_troubleshooting,7e088ba28a50
I need help cancelling a transaction.,,eabt27619457
Is there something that I can do since my phone was stolen yesterday?,other,e4d2fb624e07
If I can't choose my card type will I be able to use it everywhere?,other,e3f855f1f134
I haven't received my cash yet.,needs_troubleshooting,6b8ba105a2a1
Will you deal with SWIFT transfers?,,51dtf6c172bd
I made a cash withdrawal and it is still listed as a pending transaction.,other,27b9d0eca22d
How do I cancel my transfer?,other,9a9669c284b8
This company is terrible! Can you delete my account?,other,473b198bd491
I cannot get my google pay to work.,other,1f693d3c0a2d
why do your exchange rates change,other,1bbdbb7b8f96
My topping up didn't go through.,top_up_queries_or_issues,b30fc62e262d
I've got charges on my account I did not authorize. Can I get this money back from the last couple of days that it's been coming out? I also need to freeze my card.,needs_troubleshooting,aae97b3a675e
#,other,49bt3e16c8f8
How can I check how much free spending I have left? I have some big purchases coming up and want to know where I can look for any info.,,87ct11395a81
I can't find any option to top up with a cheque?,top_up_queries_or_issues,646e0c700340
I got less cash than what I specified at the ATM.,needs_troubleshooting,cafc1b26c312
I don't appreciate the extra fees being siphoned from my account. I was helping some friends move to Japan and we were buying home decorations at the local stores. The  receipts differed greatly from what showed up in my bank account and my statement. When can I expect the extra fees to be back in my account?,other,bd9ffbb92c99
My card doesn't accept any transaction at all. What's wrong??,card_queries_or_issues,726e910cdb56
How do I find the refund on my statement?,needs_troubleshooting,2887740d0fe8
What do I do if the bank machine won't accept my PIN attempts anymore?,other,dab1d1da1a1e
Can I change my information?,other,9c270d4a8b80
"I am at the ATM and tried to withdraw 30 pounds and it only gave me 10 pounds, what do I do?",needs_troubleshooting,6e1b737efe73
Can you tell me how to change my PIN?,other,98cda7ab03df
How do i cancel a charge?,other,3daaa8902b18
am afraid someone may have gained access to the info on my card.,needs_troubleshooting,aa206429e228
How do I reverse a transaction on my account?,other,df96c5b1caf3
the exchange rate was different than expected,needs_troubleshooting,3ad285b73971
Someone hacked into my cards account.,needs_troubleshooting,112f916b7df6
The top up failed,top_up_queries_or_issues,5eb953627f70
Where should I look for my PIN number at?,card_queries_or_issues,7f8805fe60a5
I think I was charged a different exchange rate than what was posted at the time.,needs_troubleshooting,2dfb11cd070b
"I want a refund, but I haven't received the item yet. Can I cancel it and get my funds back? How do I do that.",other,d925fe31f89f
How do I check security settings on my card?,card_queries_or_issues,5c388d505715
Can I add money automatically to my account while traveling?,top_up_queries_or_issues,17855c128696
Why has my beneficiary been denied?,needs_troubleshooting,b185f086b98d
Did a card payment that I made get cancelled?,card_queries_or_issues,70835f41fa4f
When will the transaction post to my account?,other,bfbb434ff860
How do I transfer money between two of my accounts?,other,8f3d0a06430a
The rate of exchange for my card payment is incorrect,needs_troubleshooting,744182c243c6
why does it take so long to verify my id,needs_troubleshooting,c3b434692da2
I need to cancel my recent transfer as soon as possible. I made an error there. Please help before it goes through.,other,865f01c53c27
"I have been waiting longer than expected for my bank card, could you provide information on when it will arrive?",card_queries_or_issues,c50ecf68d7e0
I think I lost my phone.  Is there a way to prevent anyone from getting into my account on it?,other,410dddf7853e
Is there a fee to make a transfer?,top_up_queries_or_issues,adbeed8b7e65
want to know where funds come from,other,bee319919036
Why did you cancel my card payment?,card_queries_or_issues,6587991040c6
Can someone please tell me how much I can top-up?,top_up_queries_or_issues,b8854a0f992a
How long does it take to prove my identity?,needs_troubleshooting,6f4f250a35d3
Will the card be a Mastercard or a Visa?,other,1a2a3879ae15
How long will it take for me to get my card?,card_queries_or_issues,9626f3408e50
How do i top up my google pay?,other,f67271870f3f
I didn't set up a direct debit payment on my account.,needs_troubleshooting,c92cfcbf998c
The app doesn't show the card I received.,card_queries_or_issues,a54094edf71a
Something is wrong with my top up and I can't see it. How do I find it?,top_up_queries_or_issues,0cb77ac11cab
I cannot get my card out of the ATM.,card_queries_or_issues,ec6feff299de
Can you assist me in acquiring a virtual card?,card_queries_or_issues,1be0dcc7433d
What do you do with all the identity information you're collecting from me?,other,82703f5fa863
"Why did I not get all the money that I asked for? I asked for all the cash in my my account, but I only got about half. Why is that??",needs_troubleshooting,603f21cc1ffc
Problem with my top up going through,top_up_queries_or_issues,3a47d2a61e3e
How long do deposits take to appear? I've been waiting for more than a week and need the money!,needs_troubleshooting,d4c5b84aad55
what is the status of my refund,needs_troubleshooting,aa4fe57d863b
How do I activate a card?,card_queries_or_issues,07479b5ea91b
I want to do a cash deposit to top up. How do I do this?,top_up_queries_or_issues,cf0a24ba981c
Is there a strict timeline regarding disputing transactions made on my account? I just noticed a fraudulent charge on a statement from a couple months ago.,needs_troubleshooting,31059095d05f
The card payment I attempted to make failed.,other,530332bd3bda
How do you top up with a cheque?,top_up_queries_or_issues,14a5f299c9ab
I keep trying to use my card to buy some things and you keep declining it. Why? I've tried multiple times to make it go through but it won't.,other,df79478ea59d
What can I use to receive my salary?,other,84c541fcc9d8
"
Do I need to go to a physical bank to change my PIN?",other,bd266914309f
I would like to order a virtual card.,card_queries_or_issues,8a2cce40f33d
How do I discontinue my account?,other,9fe8b0ba6b37
Does the app allow for exchanges between currencies?,other,089baef7c19d
I am travelling for two more weeks but really need to change my PIN asap. What do I do?,other,31dc7c53db9c
When will the transaction be done?,needs_troubleshooting,b1c1938e32cf
How old do you have to be to get an account?,other,4c246eb6d6f1
"Hi, I'm in progress of purchasing a flat and am trying to make to make a payment.  An error is appearing, and I need assistance.",needs_troubleshooting,262302829af3
I received my new card.  Where is it in the app?,card_queries_or_issues,c629475c3381
What will I be charged for a physical card?,card_queries_or_issues,a08072768a27
"Transfers can take up to one day to process before departing for the beneficiary accounts. Please confirm that you've entered your account details correctly. SEPA transfers can take up to two working days, while SWIFT transfers can take up to five working days.",other,2cd9d4a9c250
Is there an auto top-up option?,top_up_queries_or_issues,23f6e99cee42
"I transferred money from the US, How long does it take?",other,3f47b9b9aa2b
How can I obtain a virtual card?,card_queries_or_issues,21157f5a7216
It appears my top-up has not gone through.,top_up_queries_or_issues,55f8e48c8d1d
Do you happen to do exchanges of EUR?,other,3f2b1c2d94ba
Are there any limits to using disposable virtual cards?,card_queries_or_issues,cda6f78fbf48
I'm a new customer and tried topping up today for the first time. It's still pending and doesn't seem to be working. I need to get this fixed.,top_up_queries_or_issues,15c6b4f16f39
Which fiat currencies are supported for holding and exchanging?,other,097e1354d591
What's the top-up limit?,top_up_queries_or_issues,2711291f2fd5
Please help me.  My card is missing.,card_queries_or_issues,619fc07d74a7
Is there a transaction limit on a disposable card?,card_queries_or_issues,1d0c9dc2b290
use my credit to add money,card_queries_or_issues,d95827c641a5
what is the correct exchange rate for getting cash,needs_troubleshooting,c5613f34574e
I was charged for the same thing twice,needs_troubleshooting,6615dd6e7d93
How many top-ups can be approved?,top_up_queries_or_issues,38a8f9aee5a6
"While I was checking out in the grocery store, I realized I needed cash so I requested some.  However, I noticed there was a fee for this transaction.  Why did I get charged a fee?",needs_troubleshooting,c2a331f9c186
